id,comments,news source,date,title,description,view,like
EPjGaQIn43c,"{""commentId"": ""UgxfbhcUoGxPxxgvp4h4AaABAg"" ""text"": ""Meanwhile while Joe Biden 's key focus is on the pandemic in which a huge majority of Americans are concerned about the most. Donald Trump is more focused on plagerizing previous president's speeches and slogans by attacking his own U.S. citizens and our democracy and claiming he's \""law and order\"".""}",MSNBC,2020-07-26,NBC News / Marist Poll: Biden Expands Lead In Arizona As Virus Becomes Political Focal Point | MSNBC,In a new NBC News / Marist poll Joe Biden holds a five point lead over Donald Trump in Arizona. This poll comes just a day after the state reported the second largest daily COVID-19 death toll to date.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcNBC News / Marist Poll: Biden Expands Lead In Arizona As Virus Becomes Political Focal Point | MSNBC,98135,1790
IdbiZwKvFKY,"{""commentId"": ""UgxRMPS-m_slm9T-XKV4AaABAg"" ""text"": ""50 years ago John Lewis  was attacked on a bridge named after a racist Today that bridge bears the same name .""}",MSNBC,2020-07-26,Rep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,Crowds honor the life and legacy of Rep. John Lewis as his casket travels over the Edmund Pettus Bridge one final time 55 years after the civil rights icon marched for peace and was met with brutality in Selma Alabama.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,99954,3090
IdbiZwKvFKY,"{""commentId"": ""UgxvowGWzEi_VY5SyWV4AaABAg"" ""text"": ""PLEASE???? WHAT? ARE YOU GUYS ARE GOING TO DESTROY TO THE LINCOLN BE MEMORIAL? OR IF YOU ALREADY DID? ARE YA GONNA ATTACK THE POLICCE  AN D BLI ND T HEM???  OR SHOOT THEM?????.\n \n\n\n GUY""}",MSNBC,2020-07-26,Rep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,Crowds honor the life and legacy of Rep. John Lewis as his casket travels over the Edmund Pettus Bridge one final time 55 years after the civil rights icon marched for peace and was met with brutality in Selma Alabama.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,99954,3090
IdbiZwKvFKY,"{""commentId"": ""UgyI4PGk8MsnyJXvXKx4AaABAg"" ""text"": ""Amazing the way the fake pandemic can be put on pause for certain events in life.  Meanwhile Americans of every color and economic class are plunged into never ending poverty because their business or the business they work for is deemed as \""not as good a cause\"" as John Lewis' legacy.  And don't get me wrong....HE LEFT AN INCREDIBLE LEGACY!  All of mankind is (or should I say was) living a better life because of Founding Civil Rights Leaders like Rep Lewis.\n\nBut now American life and all of it's freedom's are under attack by a Deep State of Evil Democrats.  FYI: Is it just me or is there the typical mild chaos that's usually seen in black funerals?""}",MSNBC,2020-07-26,Rep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,Crowds honor the life and legacy of Rep. John Lewis as his casket travels over the Edmund Pettus Bridge one final time 55 years after the civil rights icon marched for peace and was met with brutality in Selma Alabama.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. John Lewis' Casket Travels Across The Historic Edmund Pettus Bridge One Last Time | MSNBC,99954,3090
Vn0DZm-r0FM,"{""commentId"": ""UgxlrFrlfEmI9ZS8FTZ4AaABAg"" ""text"": ""Polls are  all doctored and just show the willfull of radicals to  make you believe their winning because they are really losing and they know it . Leftists radicals have overplayed their hand with underhanded tactics at all levels. Pelosi has so abused her speakership pushing her impeach hoax . Her efforts of pushing a false attack on Trump was supported by corrupt Democrats FBI and propaganda  the left  payed for abusing FISA under a corrupt  Obama leadership who a deep state pretender actor. They supported this traitor  to decieve  the public and there at it again.""}",MSNBC,2020-07-27,‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,Rev. Al Sharpton joins Morning Joe to discuss how Biden is polling in black and brown communities and the continued importance of Biden selecting a running mate that resonates with Black voters. Aired on 7/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,139844,2202
Vn0DZm-r0FM,"{""commentId"": ""UgwzShv_GEr9w2vnj_p4AaABAg"" ""text"": ""If Trump looses....just keep in mind that it won't be because of job growth and the economy because prior to Covid-19 his approval rating was favorable on those issues and he had started making efforts to curb some of the imbalances between China and the US over trade. So prior to Covid....Trump was strong. NOW....If Trump looses it will be over his handling of Covid-19 and the constant liberal media slandering. When he took office he made the economy his main priority and platform and the man has done what he promised. It took a \""pandemic\"" and an all out attack by the democrats and the liberal media outlets to bring him down. I often wonder how well a democrat or say Biden or Obama would have done if Covid-19 had happened on their watch? But I doubt this man-made disease would have been released upon the world during their watch because the liberal elites in power had no reason to bring them down like they do Trump.""}",MSNBC,2020-07-27,‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,Rev. Al Sharpton joins Morning Joe to discuss how Biden is polling in black and brown communities and the continued importance of Biden selecting a running mate that resonates with Black voters. Aired on 7/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,139844,2202
Vn0DZm-r0FM,"{""commentId"": ""UgzOa68ZDt2t-qHxD714AaABAg"" ""text"": ""Seattle rioters are attacking a pro LBGTQ neighborhood? Holding a Bible up to Al Sharpton is like showing a cross to a vampire.""}",MSNBC,2020-07-27,‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,Rev. Al Sharpton joins Morning Joe to discuss how Biden is polling in black and brown communities and the continued importance of Biden selecting a running mate that resonates with Black voters. Aired on 7/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,139844,2202
Vn0DZm-r0FM,"{""commentId"": ""UgzYLc1ikIEsZprSsLF4AaABAg"" ""text"": ""It is time for general strike.""}",MSNBC,2020-07-27,‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,Rev. Al Sharpton joins Morning Joe to discuss how Biden is polling in black and brown communities and the continued importance of Biden selecting a running mate that resonates with Black voters. Aired on 7/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,139844,2202
Vn0DZm-r0FM,"{""commentId"": ""Ugz4M7aMSBwthOxyyC14AaABAg"" ""text"": ""People\nin the land of the living\u2026the Resistance Fear Mongers Lovers of: Abortion\nAbuse Homosexuality Socialism Homelessness MS-13 Antifa Liberalism\nDiversity Identity Politics Journalism Greed Political Correctness\nTerrorism Islam Woke Green New Deal Scientism Lawlessness.\u00a0 Those lost & deceived\u2026yes the Democratic\nSect Party Murray Carpenter Samantha Power George W Bush Anderson Cooper\nFauci Neil Furguson Shi Zhengli\u00a0 PRC Huawei\nZTE Gen He Fuchu Evelyn Farkas Rick Bright Fake Bill Gates Cyrus Vance Warren\nBuffett AOC & Company Lori (Karen) Lightfoot Biden Fox\u2019s Chris Wallace\n& Neil Cavuto Shawn King Strzok Pelosi McCabe J Lew Comey Jim\nCarrey Clinton Weissmann Ben Rhodes Halper Nadler Symone Sanders Adam\nPinocchio Schiff Colin Powell John Gleeson Gov Pritzker Hawk Newsome Dana Nessel\nPhil Murphy Chris Van Hollen Tim Ryan Rosenstein Antony Blinken Seth\nMoulton Bolton Schumer Juan Goya Robin Diangelo Nelie/Bruce Ohr Thomas\nDonohue Kaepernick George Soros Tom Donahue Rice Manafort Mills Spencer\nAckerman Holder Yates James Mattis Brennan Seth Meyers Jim Acosta\nStephen Colbert John Oliver Jack Dorsey Jon Stewart Tim Wise Lawrence\nO\u2019Donnell Don Lemon Meghan McCain Kirstien Nielsen Jake Tapper Rachel\nMaddow Chris Hayes Whoopi DeNiro Bill Maher Jimmy Kimmel Chris &\nAndrew Cuomo Emmet Sullivan John Gleeson Jimmy Fallon Rev Wilton D Gregory\nAlec Baldwin Morning Joe Karen Attiah Jenny Durkan Chuck Todd AG\nSulzberger Ezra Klein Jonah Peretti Matt Murray Kenneth Lerer H Stern Lee\nMoran Kathleen Kingsbury Trevor Noah Thomas J Friedman Joy Behar Arianna\nHuffington Kimberly Gardner Howard Dean Mary Trump Ted Wheeler Tomeka\nHart Schwarzenegger Jeff Zucker Susan Rosenberg Gretchen Whitmer Denis\nMcDonough Jeff Bezos Joe Pientka Muriel Bowser Sergey Brin Tedros A\nGhebreyesus Yoel Roth Lauren Powell Jobs Eric Schmidt Mueller Zelnsky Gina\nHaspel Jens Stoltenberg Chris Wray Mike Ryan YES\u2026the socialist left sect\nparty those workers of iniquity & evildoers & liars. also\u2026msnbc cnn\ncnbc abc cbc bbc cbnc nbc (news verification unit) brookings institute huffpost\nusa liberal universities bank of america the hill time new york times nyt\neditorial board the wall street journal the washington post associated\npress sporting news global news usa today slate los angeles times\ndeadline pbs rolling stone wired the star the hollywood reporter axios\nnational review new york vox fortune vice us washington examiner apple\nnews vogue the atlantic elite daily business insider wwd vanity fair\nmother jones bloomberg week daily mail boston globe the new yorker npr\nnational post esquire crowdstrike politico town&country tmz 1619\nproject the conversation daily beast qq mic the view 60 minutes abc\nnews disney youtube twitter face book apple google amazon netflix tbs\nhollywood open society foundation the independent mashable drudge report\nbyd crowdstrike (Henry) cisco airbnb usa conference of catholic bishops advocate\nthe hachette the guardian techcrunch medium book group wilkmedia tyt\nyahoo/entertainment/finance dropbox ubisoft people bazaar microsoft\nmozilla quartz newsweek reuters global times people daily china xinhua\nnews the global times south china morning post marie claire uk at&t\nverizon chamber of commerce turning point usa wall street the eu intel et\ncanada southern poverty law center chicago tribune the lincoln project\naclu christianity today business times the wrap us news maclean\u2019s\nbuzzfeed pew research center freedom from religious foundation mind the gap\nrefinery29 the telegraph protect our democracy the ftc who national institute\nof health defense policy board the usa agency for international development business\nround table lobbyist nature magazine cdc hdfc ica snapchat white house\npress core mediamatters the nba intel pepsi\u2026are all about Pleasure Power\n& Avoidance of Responsibility\u2026pathetic life principles they believe\npractice & bow down to.\u00a0 One more\nTRUTH\u2026there all LESS THAN NOTHING.""}",MSNBC,2020-07-27,‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,Rev. Al Sharpton joins Morning Joe to discuss how Biden is polling in black and brown communities and the continued importance of Biden selecting a running mate that resonates with Black voters. Aired on 7/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc‘If Biden Campaign Are Enticed By The Polls It Could Be To Their Detriment’ | Morning Joe | MSNBC,139844,2202
q82oKERv6iY,"{""commentId"": ""Ugwba9GtLYObcz2rkLV4AaABAg"" ""text"": ""Ter\u00b7ror\u00b7ism (noun): The unlawful use or threat of violence especially against the state or the public as a politically motivated means of attack or coercion.  these are RIOTS!!!!!""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""UgyB70qycPKCr2aMgfl4AaABAg"" ""text"": ""That was pure fight back mode. There's no other way to see it.\nThat was a full frontal attack by our servants or mercenaries! Unidentified! Unacceptable!""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""Ugz9nQe8CX6-ZLS9Rjl4AaABAg"" ""text"": ""Do you suppose the man in the WH is actually behind the riots? Is it possible they are doing these violent riots more on his side? WHY ISN'T THE CONSTITUTION HELPING THESE INNOCENT VICTIMS BEING ATTACKED BY TRUMPS WAR TO THIS STATE? He is taking a lot of pride in inciting this war on the innocent people of this Nation! Do you think these are his personal federal agents that might actually be Russian troops? REMEMBER... while Putin puts bounty on U.S. solders the man on the WH lets the virus savagely destroy the nation? He slows down testing and doesn't do anything to help the people dying from the virus. God help our people in this Nation? OMG... are they his Russian agents underneath all that gear?""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""UgwviLLmgYLOvn7Xzjd4AaABAg"" ""text"": ""It's eerie to watch these American forces attacking their own citizens rather than the innocent citizens of a foreign nation.""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""Ugzd6oyFCaCnsZhfXVN4AaABAg"" ""text"": ""Benedict Donald hates the US especially its citizens and troops leaving them open for attack. It\u2019s ok..shortly after November the military will carry him out of office while US citizens declare good riddance to this grifter along with his slimy family.""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""UgxHD28ERkmsAQhfv314AaABAg"" ""text"": ""All the gun nuts that have said for years that they need a personal armory to combat government tyranny are strangely absent as an American city faces tyrannical attacks from the federal government...""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""Ugy7Nbfkp76AuVswwyF4AaABAg"" ""text"": ""Looking at the polls the only chance for Trump is to start a war. Now we know what country he chose to invade.""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""UgxueiVuPA0TeK3SWk14AaABAg"" ""text"": ""They said the federal officers would back down when the peaceful protesters moved away from federal buildings. They have done that. So why are they still gassing and attacking them? Trump & those federal officers are out of control. Congress and the Senate need to step up and put a STOP to this dictator wannabe.""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
q82oKERv6iY,"{""commentId"": ""Ugzh-3AFZ_UKpRgVSrR4AaABAg"" ""text"": ""If you wondered what the military would do if ordered to attack us citizens. You know now.""}",MSNBC,2020-07-27,Trump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,The Morning Joe panel discusses Black Lives Matter protests police reform and the New York Times reporting on federal officers responding with disproportionate force without provocation including fracturing a protestor’s skull with a rubber bullet. Aired on 07/27/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcTrump Administration’s Role In This Weekend’s Violent Protests | Morning Joe | MSNBC,202685,3069
